thread_id,customer_tweet_id,brand_reply_id,customer_text,brand_reply_text,customer_created_at,reply_created_at
53003_53002,53003,53002,I need to understand these boxes are messing up tweets and captions. Fix it!,We're here for you and happy to help. Send us a DM and let us know what you mean regarding the boxes. https://t.co/GDrqU22YpT,Wed Nov 01 18:04:56 +0000 2017,Wed Nov 01 18:34:30 +0000 2017
53005_53004,53005,53004,"it happens on the center control and on the dock, no particularity with any app, happens with native and downloaded apps :(",Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,Wed Nov 01 18:08:25 +0000 2017,Wed Nov 01 18:33:00 +0000 2017
53009_53007,53009,53007,"How come since the iOS update, my iPhone doesn’t recognize that I have music playing?",We'd like to help. Does the music not play as expected or are you unable to view the details from the Control Center?,Wed Nov 01 18:05:31 +0000 2017,Wed Nov 01 18:30:34 +0000 2017
53008_53010,53008,53010,It will play but can’t be controlled from locked screen or earphones. Only works half the time,"Does this occur with all apps or specific ones? Feel free to let us know via DM, as well as your exact iOS version: https://t.co/GDrqU22YpT",Wed Nov 01 18:41:53 +0000 2017,Wed Nov 01 18:59:00 +0000 2017
53013_53011,53013,53011,"Dear and , What is wrong with the capital letter “i”???",We're happy to assist. Which iOS version are you currently running? Go to Settings > General > About for the version.,Wed Nov 01 18:04:44 +0000 2017,Wed Nov 01 18:30:00 +0000 2017
53016_53015,53016,53015,my iPhone is broken. I is a question mark in a box,Thanks for reaching out. We're happy to take a closer look. What is your current iOS version?,Wed Nov 01 18:05:13 +0000 2017,Wed Nov 01 18:30:00 +0000 2017
53490_53489,53490,53489,"Hey, I've discovered lots of incorrect versions of songs (single songs within whole otherwise correct albums) in Apple Music. There should probably be a way to flag instances of this for review. Kind of annoying. Thanks!","We'd like to find out more about what you're experiencing in Apple Music. Let's meet up via DM to continue chatting. When you reach out, let us know what type of device you're using, along with whether this is happening with multiple albums or just a specific one. https://t.co/GDrqU22YpT",Wed Nov 22 23:23:01 +0000 2017,Wed Nov 22 23:31:29 +0000 2017
53534_53533,53534,53533,"Since I update my phone yesterday, I cannot type “I’s”. I’m hurt by ’s constant betrayal to reel me in, just to sabotage in the end.","We know how important your iPhone is. Send us a DM telling us which iPhone you have, we want to help. https://t.co/GDrqU22YpT",Wed Nov 01 18:31:18 +0000 2017,Wed Nov 01 18:59:25 +0000 2017
53536_53535,53536,53535,fix this update! 😡🖕🏽,We're happy to help. Tell us what issue you're having with the update and which update you referring to.,Wed Nov 01 18:30:48 +0000 2017,Wed Nov 01 18:59:00 +0000 2017
53538_53537,53538,53537,"Major security breach on iCloud evident - any issues reported? Sign-in and got other people’s information, books, music etc etc",We'd like to look into this with you. Let's continue in DM. https://t.co/GDrqU22YpT,Wed Nov 01 18:37:40 +0000 2017,Wed Nov 01 18:58:33 +0000 2017
53541_53539,53541,53539,Updated my Apple Watch this morning and now I'm not getting any notifications besides incoming calls. Halp...,Let's check into this. Have both devices been restarted? Which OS version is each device running?,Wed Nov 01 18:34:51 +0000 2017,Wed Nov 01 18:56:29 +0000 2017
53540_53542,53540,53542,"Watch 4.1, Iphone 11.1..I restarted and re-enabled/disabled notifications via watch app.",Let's next unpair and then pair them again. This article has the steps: https://t.co/UCuy0qGg07,Wed Nov 01 19:17:13 +0000 2017,Wed Nov 01 19:59:00 +0000 2017
53543_53544,53543,53544,Seems to be working for Now after repairing,Great. Thanks for giving that a try. Let us know if you need anything else.,Wed Nov 01 21:50:04 +0000 2017,Wed Nov 01 22:19:00 +0000 2017
53547_53545,53547,53545,must fix it... after update to 11.1 on my 5s! The loockscreen has this glitch too unlocking... apple fix it please!,"We're here to help! If we understand correctly, you have to try accessing the lock option multiple times before it opens?",Wed Nov 01 18:36:41 +0000 2017,Wed Nov 01 18:56:28 +0000 2017
53546_53548,53546,53548,Like 2 times... i cant record u know. But look this lag😪🤯,We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,Wed Nov 01 19:03:53 +0000 2017,Wed Nov 01 19:26:00 +0000 2017
53553_53550,53553,53550,I did. It took multiple attempts to finally get it to the restore/reset option. I wiped it Bc my last backup had the passcode on already.Thx,You're welcome. Let us know if we can help in the future.,Wed Nov 01 18:28:47 +0000 2017,Wed Nov 01 18:56:00 +0000 2017
53555_53554,53555,53554,Yeah I can’t wipe it without entering the restrictions passcode. Have tried.,"We would like to make sure that you have followed all of the steps listed in the article, correct?",Tue Oct 31 15:32:52 +0000 2017,Tue Oct 31 15:48:00 +0000 2017
53557_53556,53557,53556,hey what happens when I forget my restrictions passcode? turned on when my kid had it & have no clue what it is. Wont reset.,Thanks for reaching out to us. Here is a helpful resource: https://t.co/eiyAtwvrU1 Let us know if you have questions.,Mon Oct 30 23:28:47 +0000 2017,Mon Oct 30 23:38:52 +0000 2017
53559_53558,53559,53558,taking a brief hiatus from twitter until the box with the question mark is addressed. stressed the fuck out. (cc: + ),We can look into this with you. Which device are you using? DM us and let us know. https://t.co/GDrqU22YpT,Wed Nov 01 18:26:10 +0000 2017,Wed Nov 01 18:55:41 +0000 2017
53561_53560,53561,53560,I thought that my phone was dead but no it just turned off for no reason the fuck?,Let's look into this for you. Send us a DM with your current iOS version to get started. https://t.co/GDrqU22YpT,Wed Nov 01 18:33:04 +0000 2017,Wed Nov 01 18:55:40 +0000 2017
53563_53562,53563,53562,I know me too! It’s so annoying fix this problem! 😒😒😒,"We're happy to do everything we can to help. To start, DM us with the country where you're located. https://t.co/GDrqU22YpT",Wed Nov 01 18:30:26 +0000 2017,Wed Nov 01 18:55:40 +0000 2017
53567_53566,53567,53566,"is there A solution for the network bug in combination iPhone8 and T-Mobile in the Netherlands, can not call with my new iPhone8..",We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,Wed Nov 01 18:40:02 +0000 2017,Wed Nov 01 18:55:08 +0000 2017
53569_53568,53569,53568,wouldn't it be a crazy thing if your phones didn't periodically erase all the contacts on it? Crazy. I know,We understand how important contacts are. Are they being synced from a specific account? DM us here: https://t.co/GDrqU22YpT,Wed Nov 01 18:36:13 +0000 2017,Wed Nov 01 18:55:01 +0000 2017
53571_53573,53571,53573,The newest update,Got it. Let's move to DM and check a few other things together. Tap here to continue: https://t.co/GDrqU22YpT,Wed Nov 01 20:19:24 +0000 2017,Wed Nov 01 21:11:00 +0000 2017
53578_53576,53578,53576,can I buy Apple care if I got my iPhone from EE and asking as it’s within the time limit to buy?,"You've come to the right place! So we can provide you with the information for your region, please verify the country you're in.",Wed Nov 01 18:27:10 +0000 2017,Wed Nov 01 18:55:00 +0000 2017
53582_53580,53582,53580,Hi. I cannot reset the security questions after I logged in my account. What to do? :/,We want to help with your Apple ID. If you forgot the answers to your Apple ID security questions: https://t.co/qaNMuN8ar1,Wed Nov 01 18:30:30 +0000 2017,Wed Nov 01 18:54:28 +0000 2017
53581_53583,53581,53583,This is the result. What to do? :/,"In that case, please contact us using this link further assistance: https://t.co/UJm15vmMM2",Wed Nov 01 19:24:36 +0000 2017,Wed Nov 01 19:53:32 +0000 2017
53586_53585,53586,53585,What is wrong with my I and my “it” turns into I.T ......what are y’all doing with these phones?,"We’d love to help. To start, please send us a DM letting us know your iPhone model? https://t.co/GDrqU22YpT",Wed Nov 01 18:33:15 +0000 2017,Wed Nov 01 18:54:01 +0000 2017
53588_53587,53588,53587,"Also, why do my AirPods suddenly stop playing music after being connected for awhile?","We'd love to help. Has the device been restarted? If not, let's do that using these steps: https://t.co/OWRDHWSt4h",Wed Nov 01 18:32:03 +0000 2017,Wed Nov 01 18:53:32 +0000 2017
53590_53589,53590,53589,can you please explain to me why this is a thing??? NO ONE WOULD EVER SAY THIS OR USE IT,That should not be happening. Let us help. Tell us more about this in DM. https://t.co/GDrqU22YpT,Wed Nov 01 18:35:49 +0000 2017,Wed Nov 01 18:53:31 +0000 2017
53594_53591,53594,53591,"Hi, Could I change my Apple ID (from iTools time) to a new one with my surname which I already use for mail purposes? Thanks",Thanks for reaching out to us. Try the steps in this article for your Apple ID change: https://t.co/xuZEqdPMFW,Wed Nov 01 18:30:15 +0000 2017,Wed Nov 01 18:53:01 +0000 2017
53593_53595,53593,53595,Thanks so much but I think it’s not suitable for my case. I’m trying to know if I could use an iCloud email alias as my Apple ID (1 of 2),"You can’t use an alias to sign in to https://t.co/tmRhWEkIq4, and you can’t use an alias to create a separate Apple ID.",Wed Nov 01 22:14:46 +0000 2017,Wed Nov 01 22:57:32 +0000 2017
53596_53597,53596,53597,"And if I delete the alias and create a new Apple ID, could I bring all of my devices and purchases to the new one?",. Please DM us so that we can continue to look into this together. https://t.co/GDrqU22YpT,Thu Nov 02 01:15:09 +0000 2017,Thu Nov 02 02:01:32 +0000 2017
53600_53598,53600,53598,"Gee thanks ! Can’t hear any calls after the new iOS update, what a bloody nightmare...","We're happy to help. When you say you can't hear calls, are they muted entirely? Is it the receiver, or also the speaker?",Wed Nov 01 18:25:09 +0000 2017,Wed Nov 01 18:52:32 +0000 2017
53602_53603,53602,53603,"Also, remove the sim and put it back again. But I'm having this issue without updating the OS.",Let us help you with this. Join us in DM so we can better assist you: https://t.co/GDrqU22YpT,Thu Nov 02 03:16:42 +0000 2017,Thu Nov 02 12:21:01 +0000 2017
53606_53604,53606,53604,why do I keep seeing these question mark boxes when I’ve updated,We'd like to help. Could you Direct Message us so we can get more information?,Wed Nov 01 18:31:10 +0000 2017,Wed Nov 01 18:52:01 +0000 2017
53612_53607,53612,53607,how can I change my third-party email to my Apple email? I read that it’s now possible… Can you please help?,We're happy to help with this. Here are instructions: https://t.co/xuZEqdPMFW Let us know if you have any questions.,Wed Nov 01 18:25:59 +0000 2017,Wed Nov 01 18:50:00 +0000 2017
53615_53613,53615,53613,. iOS 11.0 update does not allow responses after user clicks through to iMessage from notifications. #QC,We just released iOS 11.1 yesterday. Let's have you back up and update your iOS: https://t.co/80YRnjDFDk Let us know how that goes,Wed Nov 01 18:08:15 +0000 2017,Wed Nov 01 18:49:00 +0000 2017
53614_53616,53614,53616,"Sorry, the problem is in 11.1, not 11.0.","Thanks for clarifying! Meet us in DM with the country you're in, and we'll go over your support options there. https://t.co/GDrqU22YpT",Wed Nov 01 22:00:00 +0000 2017,Wed Nov 01 22:48:00 +0000 2017
53618_53617,53618,53617,"can u update the photo app ""faces"" feature to recognize dog faces? finding pics of my favorite thing with a face would become easier",We welcome and encourage your feedback and suggestions! Please provide them here: https://t.co/eTPVYVFyd8,Wed Nov 01 18:26:57 +0000 2017,Wed Nov 01 18:47:32 +0000 2017
53620_53619,53620,53619,Hi I had a problem in a store. I was absolutely disrespected to the point of tears last night when I came in for an appointment,We'd like to learn more about this situation. Send us a DM with all the details you can provide. https://t.co/GDrqU22YpT,Wed Nov 01 18:24:32 +0000 2017,Wed Nov 01 18:46:32 +0000 2017
54438_54437,54438,54437,WTF IS WRONG WITH MY IPHONE ??!!,We're here to help. Let us know exactly what's going on with your phone in DM. https://t.co/GDrqU22YpT,Wed Nov 01 18:52:15 +0000 2017,Wed Nov 01 19:14:00 +0000 2017
54441_54439,54441,54439,Yes. Looking for ways to minimize ipad data use while tethered through iPhone on cellular.,"Turning off Background App Refresh is a great step, as well as turning off Automatic Updates under Settings > iTunes & App Store.",Wed Nov 01 18:53:10 +0000 2017,Wed Nov 01 19:14:00 +0000 2017
54443_54442,54443,54442,If I tether my iPad to my iPhone is there a way to minimize data txfr? Would turning off background app refresh make a diff?,"We can work toward a solution together. First we'd like to clarify your question. Do you mean, minimize data used by the iPad?",Tue Oct 31 20:46:22 +0000 2017,Tue Oct 31 20:58:33 +0000 2017
54445_54444,54445,54444,why is my whole phone messed up after 3 back to back updates ? Why do I have question marks In replace of an emoji ?,We're happy to assist. Which iOS 11 version are you currently running? Go to Settings > General > About for the version.,Wed Nov 01 18:47:02 +0000 2017,Wed Nov 01 19:13:00 +0000 2017
54447_54446,54447,54446,fix the fucking letter “I” please!!!!!,We're here to help. Tell us what exact issue your are having and we can look into it together. https://t.co/GDrqU22YpT,Wed Nov 01 18:40:31 +0000 2017,Wed Nov 01 19:10:35 +0000 2017
54449_54448,54449,54448,why is photo booth freezing on high serria,We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,Wed Nov 01 18:43:21 +0000 2017,Wed Nov 01 19:10:34 +0000 2017
54451_54450,54451,54450,Updated my phone and still see boxes with question marks WHYYYY,We want to help you with this. Meet us in DM with type of iPhone and iOS version to get started. https://t.co/GDrqU22YpT,Wed Nov 01 18:48:26 +0000 2017,Wed Nov 01 19:10:00 +0000 2017
54453_54452,54453,54452,Sure I‘ve done all of that. Meanwhile it fixed itself,"We're happy to hear that. If you have any other issues with this, just let us know.",Wed Nov 01 18:46:53 +0000 2017,Wed Nov 01 19:09:00 +0000 2017
